UserID,Status,created_dt,last_updated
6323,pending,2023-10-19,2023-10-19
6323,activated,2023-10-19,2023-10-23
6324,pending,2023-09-13,2023-09-13
6324,activated,2023-09-13,2023-09-22
6325,pending,2023-09-19,2023-09-19
6325,activated,2023-09-19,2023-09-28
6326,pending,2023-10-11,2023-10-11
6326,activated,2023-10-11,2023-10-17
6327,pending,,2023-10-04
6327,activated,2023-10-04,2023-10-14
6328,pending,2023-10-21,2023-10-21
6328,activated,2023-10-21,2023-10-26
6329,,2023-09-25,2023-09-25
6329,expired,2023-09-25,2023-10-09
6330,,2023-10-15,2023-10-15
6330,activated,2023-10-15,2023-10-17
6331,pending,2023-09-03,2023-09-03
6331,activated,2023-09-03,
6332,pending,2023-09-23,2023-09-23
6332,Activated,2023-09-23,
6332,DEACTIVATED,2023-09-23,2023-10-24
6333,pending,2023-09-30,2023-09-30
6333,activated,2023-09-30,2023-10-10
6334,pending,2023-09-14,2023-09-14
6334,activated,,2023-09-20
6335,,2023-10-26,
6335,activated,2023-10-26,2023-10-31
6336,pending,2023-10-13,2023-10-13
6336,activated,2023-10-13 ,2023-10-15
6337,pending,2023-10-30,
6337,,2023-10-30,2023-10-31
6338,pending,2023-10-25, 2023-10-25
6338,activated,2023-10-25,2023-10-29
6338,deactivated,2023-10-25,2023-11-26
6339,pending,2023-09-14,2023-09-14
6339,activated,,2023-09-21
6340,Pending,2023-10-22,2023-10-22
6340,,2023-10-22,2023-10-23
6341,pending,2023-10-14,2023-10-14
6341,activated,2023-10-14,2023-10-23
6342,pending,2023-09-05, 2023-09-05
6342,activated,2023-09-05,2023-09-11
6343,pending,2023-09-07,2023-09-07
6343,activated,2023-09-07,2023-09-16
6344,pending,, 2023-09-06
6344,activated,2023-09-06 ,2023-09-12
6345,pending,2023-10-11,2023-10-11
6345,rejected,2023-10-11,2023-10-13
6346,pending,2023-09-08,2023-09-08
6346,activated,2023-09-08,
6347,pending,2023-09-20,2023-09-20
6347,activated,2023-09-20,2023-09-26
6348,pending,2023-09-12,2023-09-12
6348,activated,2023-09-12,2023-09-16
6349,pending,2023-09-05,
6349,activated,2023-09-05,2023-09-10
6350,pending,2023-09-16,2023-09-16
6350,ACTIVATED,2023-09-16,
6351,pending, 2023-09-10,2023-09-10
6351,activated,2023-09-10,2023-09-17
6352,pending,,2023-10-26
6352,activated,2023-10-26,2023-10-31
6353,pending,2023-10-27,2023-10-27
6353,activated,2023-10-27,
6354,pending,2023-09-08,2023-09-08
6354,activated,2023-09-08,
6355,pending,2023-09-12,2023-09-12
6355,activated,2023-09-12,2023-09-15
6356,pending,2023-10-26 ,2023-10-26
6356,activated,2023-10-26,2023-11-01
6357,pending,,2023-09-21
6357,activated,2023-09-21,2023-10-01
6358,,2023-09-17,2023-09-17
6358,activated,2023-09-17,2023-09-18
6359,pending,2023-10-19,2023-10-19
6359,activated,2023-10-19,2023-10-23
6360,pending,2023-09-25,2023-09-25
6360,,2023-09-25,2023-09-26
6361,pending,2023-10-18,2023-10-18
6361,activated,2023-10-18,2023-10-20
6362,pending,2023-10-19,2023-10-19
6362, activated,2023-10-19,2023-10-21
6363,pending,2023-09-05,
6363,activated,2023-09-05,2023-09-06
6364,,2023-10-04,2023-10-04
6364,activated,,2023-10-06
6365,pending,2023-09-21,2023-09-21
6365,activated,2023-09-21,2023-09-30
6366,pending,2023-10-13,2023-10-13
6366,rejected,2023-10-13,2023-10-18
6367,pending,,2023-10-01
6367,activated,2023-10-01,2023-10-07
6368,pending,2023-09-27,2023-09-27
6368,ACTIVATED,2023-09-27,2023-10-06
6369,,,2023-10-22
6369,expired,2023-10-22,2023-11-05
6370,pending,2023-10-22,2023-10-22
6370,rejected,2023-10-22,2023-10-31
6371,pending,2023-10-20,2023-10-20
6371,activated,2023-10-20,2023-10-26
6372,pending,2023-10-25,2023-10-25
6372,activated,2023-10-25,2023-10-27
6373,pending,2023-09-13,2023-09-13
6373,activated,2023-09-13,2023-09-14
6374,Pending,2023-09-21,
6374,,2023-09-21,2023-09-29
6375,pending, 2023-10-25, 2023-10-25
6375,activated,2023-10-25,2023-10-26
6376,pending,2023-10-03,2023-10-03
6376,activated,,2023-10-11
6377,pending,2023-09-04,2023-09-04
6377,activated,,2023-09-14
6378,pending,2023-10-29,2023-10-29
6378,activated,2023-10-29,2023-10-30
6379,pending,2023-09-25,2023-09-25
6379,,,2023-10-01
6380,pending,2023-09-27,2023-09-27 
6380,activated,2023-09-27,2023-09-28
6381,pending,2023-10-12,2023-10-12
6381,activated,2023-10-12,2023-10-21
6382,pending,2023-10-30,2023-10-30
6382,activated,2023-10-30,2023-11-09
6383,pending,2023-10-04,
6383,activated,2023-10-04,2023-10-13
6383,deactivated,2023-10-04,2023-10-31
6384,pending,2023-09-29,
6384,activated ,,2023-10-07
6384,deactivated,2023-09-29,2023-10-22
6385,pending,2023-09-14,2023-09-14
6385,activated,2023-09-14,2023-09-15
6386,pending,2023-09-07,2023-09-07
6386,,2023-09-07,2023-09-10
6387,pending,2023-09-05,2023-09-05
6387,activated,2023-09-05,2023-09-08
6388,pending,2023-09-03,2023-09-03
6388,,2023-09-03,2023-09-04
6389,pending,2023-09-05,2023-09-05
6389,activated,2023-09-05, 2023-09-10
6390,pending,2023-09-27,2023-09-27
6390,,2023-09-27,2023-10-06
6391,pending,2023-10-07,2023-10-07
6391,activated,2023-10-07,2023-10-10
6392,pending,2023-10-02,2023-10-02
6392,activated,2023-10-02,2023-10-08
6393,pending,2023-10-08,2023-10-08
6393,activated,2023-10-08,2023-10-16
6394,pending,2023-09-09 ,2023-09-09
6394,activated,2023-09-09,2023-09-17
6395,pending,2023-10-25,2023-10-25
6395,activated,2023-10-25,2023-10-28
6396,pending,2023-10-21,2023-10-21
6396,expired,,2023-11-04
6397,pending,2023-10-23,2023-10-23
6397,activated,2023-10-23,2023-10-28
6398,pending,2023-10-07,2023-10-07
6398,activated,2023-10-07,2023-10-12
6399,pending,,2023-09-26
6399,rejected,2023-09-26,
6400,pending,,2023-10-12
6400,activated,2023-10-12 ,2023-10-19
6401,pending,2023-10-22 ,2023-10-22
6401,activated,2023-10-22,2023-10-24
6402,pending,2023-09-04,2023-09-04
6402,activated,2023-09-04,2023-09-06
6403,,2023-09-04,2023-09-04
6403,activated,2023-09-04,2023-09-05
6404,pending,2023-09-07,2023-09-07
6404,activated,2023-09-07, 2023-09-09
6405,pending,2023-09-06,2023-09-06
6405,activated,2023-09-06,2023-09-13
6405,deactivated,2023-09-06,2023-09-29
6406,pending,,2023-10-12
6406,activated,2023-10-12,2023-10-14
6407,pending,2023-09-01,2023-09-01
6407,activated,,2023-09-08
6407,deactivated,2023-09-01,2023-09-28
6408,pending,2023-10-18,2023-10-18
6408,activated,2023-10-18,2023-10-20
6409,Pending,2023-10-07,2023-10-07
6409,activated,2023-10-07,2023-10-14
6409,deactivated,2023-10-07,2023-11-12
6410,pending,2023-10-06,2023-10-06
6410,activated,2023-10-06,2023-10-16
6411,pending,2023-09-25,2023-09-25
6411,activated,2023-09-25,2023-10-01
6412,pending,2023-09-15,2023-09-15
6412,activated,2023-09-15,2023-09-22
6413,pending,2023-09-03,2023-09-03
6413,activated,,2023-09-13
6414,pending,2023-10-18,2023-10-18
6414,activated,2023-10-18,2023-10-19
6415,Pending,2023-09-01,2023-09-01
6415,activated,2023-09-01,2023-09-04
6416,pending,2023-09-30,2023-09-30
6416,activated,2023-09-30,2023-10-08
6417,pending,2023-09-06,2023-09-06
6417,rejected,2023-09-06,2023-09-07 
6418,,2023-09-08,2023-09-08
6418,activated,2023-09-08,2023-09-18
6419,PENDING,,2023-10-20
6419,activated,2023-10-20,2023-10-27
6420,pending ,2023-09-27,2023-09-27
6420,expired,2023-09-27,2023-10-11
6421,,,2023-09-20
6421,activated,2023-09-20,2023-09-27
6422,Pending,2023-10-15,2023-10-15
6422,activated,2023-10-15,2023-10-18
6423,pending,2023-09-06,2023-09-06
6423,activated, 2023-09-06, 2023-09-14
6424,pending,2023-09-17,2023-09-17
6424,activated,2023-09-17,2023-09-20
6425,pending,,2023-10-02
6425,activated,2023-10-02,2023-10-06
6426,pending,2023-09-22,2023-09-22
6426,activated,2023-09-22,2023-09-26
6427,PENDING,2023-09-29,2023-09-29
6427,activated,2023-09-29,2023-10-03
6428,pending,2023-10-07,
6428,,2023-10-07,2023-10-16 
6429,pending,2023-09-10,2023-09-10
6429,activated,2023-09-10,2023-09-17
6430,pending,2023-10-12,2023-10-12
6430,ACTIVATED,2023-10-12,2023-10-15
6431,pending,2023-09-17,2023-09-17
6431,activated,2023-09-17,2023-09-23
6432,pending,2023-09-29,2023-09-29 
6432,,2023-09-29, 2023-10-04
6433,pending,2023-10-19,2023-10-19
6433,rejected,2023-10-19,2023-10-25
6434,pending,2023-09-19,2023-09-19
6434,activated,2023-09-19,2023-09-27
6435,pending,2023-10-29,2023-10-29
6435,activated,2023-10-29,2023-10-30
6436,PENDING,,2023-09-26
6436,activated,2023-09-26,2023-10-04
6437,,2023-10-10,2023-10-10
6437,activated,2023-10-10,2023-10-12
6438,pending,2023-10-23,2023-10-23
6438, activated,2023-10-23,2023-10-31
6439,PENDING,2023-10-24,2023-10-24
6439,,2023-10-24,2023-11-03
6440,pending,2023-09-02,2023-09-02
6440,activated,2023-09-02,2023-09-04
6441,pending,2023-09-12,2023-09-12
6441,activated,,2023-09-13
6442,pending,2023-10-29,2023-10-29
6442,activated,,2023-11-01
6443,pending,2023-09-19,2023-09-19
6443,activated,2023-09-19,2023-09-22
6444,pending,,2023-09-24
6444,ACTIVATED,2023-09-24,2023-10-04
6444,deactivated,2023-09-24,2023-10-18
6445,pending,2023-10-12,2023-10-12
6445,activated,2023-10-12,2023-10-13
6446,pending,2023-10-08,2023-10-08
6446,activated,2023-10-08,2023-10-10
6446,DEACTIVATED,2023-10-08,2023-10-26
6447,pending,2023-10-13,2023-10-13
6447,activated,2023-10-13,2023-10-21
6448,pending,2023-10-15,
6448, activated,2023-10-15,2023-10-19
6449,pending,2023-10-05,2023-10-05
6449,rejected,2023-10-05,2023-10-11
6450,pending,2023-09-18,2023-09-18
6450,activated,2023-09-18,2023-09-23
6451,pending,2023-10-15 ,2023-10-15
6451,activated,2023-10-15 ,2023-10-18
6452,pending,2023-10-01,2023-10-01
6452,activated,2023-10-01,2023-10-06
6453,pending,2023-09-18, 2023-09-18
6453,activated,2023-09-18,2023-09-24
6454,pending,2023-09-23,2023-09-23
6454,activated,2023-09-23,2023-10-02
6455,pending,2023-09-24,2023-09-24
6455,activated,,2023-09-25
6456,pending,2023-09-24,2023-09-24
6456,activated,2023-09-24,2023-10-01
6457,pending,2023-10-14,2023-10-14
6457,,,2023-10-24
6458,pending,2023-10-17,
6458,activated,2023-10-17,2023-10-27
6459,pending,2023-09-09,2023-09-09
6459,activated,2023-09-09,2023-09-15
6460,PENDING,2023-10-29,2023-10-29
6460,activated,2023-10-29,2023-11-01
6461,,,2023-09-04
6461,rejected,2023-09-04,2023-09-06
6462,pending,2023-10-14,2023-10-14
6462,activated,2023-10-14,2023-10-18
6463,pending,2023-10-27, 2023-10-27
6463,activated,2023-10-27,2023-11-06
6464,,,2023-09-30
6464,activated,2023-09-30,2023-10-04
6465,pending,2023-10-01,2023-10-01
6465,activated,2023-10-01,2023-10-10
6466,pending,2023-09-25,2023-09-25
6466,activated,2023-09-25,2023-09-28
6467,,2023-09-25,2023-09-25
6467,activated,2023-09-25,2023-09-29
6467,deactivated,2023-09-25,2023-10-22
6468,pending,2023-10-24,2023-10-24
6468,activated,2023-10-24,2023-11-02
6469,pending,,2023-10-30
6469,activated,2023-10-30,2023-11-07
6470,,,2023-09-25
6470,Activated,2023-09-25,2023-09-30
6471,pending,2023-10-29,2023-10-29
6471,activated,2023-10-29,2023-11-02
6472,pending,2023-09-11,2023-09-11
6472,activated,2023-09-11,2023-09-16
6472,deactivated,,2023-10-12
6473,pending,2023-10-18,2023-10-18
6473,activated,2023-10-18,2023-10-27
6474,pending,2023-09-04,2023-09-04
6474,activated,2023-09-04,
6475,pending,2023-10-25,2023-10-25
6475,activated,2023-10-25,2023-11-04
6476,pending,2023-09-18,2023-09-18
6476,activated,2023-09-18,2023-09-25
6477,pending,2023-09-04,2023-09-04
6477,expired,2023-09-04,2023-09-18
6478,,2023-10-07,2023-10-07
6478,activated,2023-10-07,2023-10-17
6479,pending,2023-10-20,2023-10-20
6479,activated,2023-10-20,2023-10-30
6480,pending,2023-10-06,2023-10-06
6480,rejected ,2023-10-06,
6481,pending,2023-09-26 ,2023-09-26
6481,activated,2023-09-26,2023-10-04
6482,pending,2023-10-29,2023-10-29
6482,activated,2023-10-29,2023-11-06
6483,pending,2023-09-29,2023-09-29
6483, activated,2023-09-29,2023-10-08
6484,PENDING,2023-09-18,2023-09-18
6484,activated,2023-09-18,2023-09-24
6485,pending,2023-09-16,2023-09-16
6485,activated,2023-09-16,2023-09-19
6486,pending,2023-09-27,2023-09-27
6486,activated,,2023-09-29
6487,pending,2023-10-18,2023-10-18
6487,rejected,2023-10-18,
6488,pending,2023-09-21,2023-09-21
6488,expired,2023-09-21,2023-10-05
6489,,,2023-10-05
6489,ACTIVATED, 2023-10-05,2023-10-15
6490, pending,2023-09-29,2023-09-29
6490,activated,2023-09-29,2023-10-01
6491,pending,2023-10-11,2023-10-11
6491,activated,2023-10-11,2023-10-18
6492,pending ,2023-10-26,
6492,activated,2023-10-26,2023-11-02
6493,pending,2023-09-27,2023-09-27
6493, activated,2023-09-27,2023-10-06
6494,,2023-10-27,2023-10-27
6494,activated,2023-10-27,2023-11-01
6495,pending,2023-09-12,2023-09-12
6495,activated,2023-09-12,2023-09-16
6495,,2023-09-12,2023-10-07
6496,pending,2023-09-10,2023-09-10
6496,expired,2023-09-10,2023-09-24
6497,pending,2023-10-02,2023-10-02
6497,activated,2023-10-02,2023-10-10
6498,pending,2023-09-03,2023-09-03
6498,activated,2023-09-03,2023-09-05
6499,pending, 2023-09-30,2023-09-30
6499,activated,2023-09-30,2023-10-04
6500,pending,, 2023-10-04
6500,activated,2023-10-04,2023-10-06
6501,pending,2023-09-11,
6501,activated,2023-09-11,2023-09-18
6502,,2023-09-13,2023-09-13
6502,activated,2023-09-13,2023-09-20
6503,pending,2023-09-21,2023-09-21
6503,activated,2023-09-21,2023-09-30
6504,pending,2023-10-20,2023-10-20
6504,activated,,2023-10-26
6505,pending,2023-10-23,2023-10-23
6505,activated,2023-10-23,2023-10-31
6506,pending,2023-09-02,2023-09-02
6506,activated,2023-09-02,
6507,pending,2023-09-27,2023-09-27
6507,activated,2023-09-27, 2023-09-30
6508,pending,2023-10-30,2023-10-30
6508,activated,2023-10-30,2023-11-05
6509,pending,2023-10-10, 2023-10-10
6509,activated,2023-10-10,2023-10-16
6510,pending,2023-10-03,2023-10-03
6510,activated,2023-10-03,2023-10-13
6511,pending,2023-10-03,2023-10-03
6511,activated,2023-10-03,2023-10-10
6512,pending,2023-09-08,2023-09-08
6512,expired,2023-09-08,2023-09-22
6513,pending,2023-09-19,2023-09-19
6513,rejected,2023-09-19,2023-09-28
6514,pending,2023-09-26 ,2023-09-26
6514,activated,2023-09-26,2023-09-27
6515,pending,2023-09-06,2023-09-06
6515,activated,2023-09-06,2023-09-07
6516,pending,2023-10-01,2023-10-01
6516,Activated,2023-10-01,2023-10-10
6517,pending,2023-09-02,2023-09-02
6517,activated,2023-09-02,2023-09-07
6518,,2023-10-07,2023-10-07
6518,activated,2023-10-07,2023-10-13
6519,pending,2023-10-19,2023-10-19
6519,activated,2023-10-19,2023-10-27 
6520,pending,2023-09-23,
6520,activated,2023-09-23,2023-10-03
6521,pending,2023-10-14 ,2023-10-14
6521,expired,2023-10-14,2023-10-28
6522,pending,2023-10-24,2023-10-24
6522,activated,2023-10-24,2023-10-25
6523,pending,2023-09-23,2023-09-23
6523,activated,2023-09-23,2023-09-29
6524,pending,2023-09-08,2023-09-08
6524,activated,2023-09-08,
6525,pending,2023-09-17,2023-09-17
6525,activated,2023-09-17,2023-09-22
6525,deactivated,,2023-10-15
6526,pending,2023-10-07,2023-10-07
6526,activated,2023-10-07,2023-10-16
6527,pending,2023-10-21,2023-10-21
6527,activated,,2023-10-28
6527,deactivated,2023-10-21,2023-11-19
6528,pending,2023-09-12,2023-09-12
6528,activated,,2023-09-20
6529,pending, 2023-10-29,2023-10-29 
6529,activated,2023-10-29,2023-11-02
6530,pending,2023-09-02,2023-09-02
6530,activated,2023-09-02,2023-09-05
6531,pending,2023-10-23,2023-10-23
6531,activated,2023-10-23,2023-10-25
6532,pending,2023-10-05,2023-10-05
6532,activated,2023-10-05,2023-10-14
6533,pending,2023-10-30 ,2023-10-30
6533,,2023-10-30,2023-11-05
6534,pending,2023-10-16,2023-10-16
6534,activated,2023-10-16,2023-10-19
6535,pending,2023-10-24,2023-10-24
6535,activated,2023-10-24,2023-10-28
6536,pending,2023-10-26,
6536,activated,2023-10-26,2023-10-31
6536,deactivated,2023-10-26,2023-11-23
6537,pending,2023-10-19,2023-10-19
6537,activated,2023-10-19,2023-10-20
6538,pending,2023-09-14,2023-09-14
6538,activated,2023-09-14,2023-09-23
6539,pending,2023-09-28,2023-09-28
6539,activated,,2023-10-07
6539,deactivated,2023-09-28, 2023-10-21
6540,pending,2023-10-01,2023-10-01
6540,activated,2023-10-01,2023-10-04
6541,pending,2023-09-09,2023-09-09
6541,activated,2023-09-09,2023-09-19
6542,pending,2023-10-26,2023-10-26
6542,activated,2023-10-26,2023-11-01
6543,pending,2023-09-18,2023-09-18
6543,activated,2023-09-18,2023-09-21
6544,pending,2023-09-09,2023-09-09
6544,activated,2023-09-09,2023-09-15
6545,pending,2023-09-16,2023-09-16
6545,,,2023-09-21
6546,pending,2023-09-07,
6546,activated,2023-09-07,2023-09-12
6547,pending,2023-09-11,2023-09-11
6547,activated,2023-09-11,2023-09-14 
6548,pending,2023-10-29,2023-10-29
6548,activated,,2023-11-08
6549,pending,2023-09-18,2023-09-18
6549,activated,2023-09-18,2023-09-23
6550,,,2023-09-06
6550,activated,2023-09-06,2023-09-08
6551,pending ,2023-09-09,2023-09-09
6551,rejected,2023-09-09 ,2023-09-11
6552,pending,2023-10-14,
6552,activated,2023-10-14,2023-10-17
6553,pending,,2023-09-07
6553,activated,2023-09-07,2023-09-12
6553,deactivated,,2023-10-08
6554,pending,2023-10-22,2023-10-22
6554,activated,2023-10-22,2023-10-30
6554,,,2023-11-18
6555,pending,2023-09-26,2023-09-26
6555,,2023-09-26,2023-10-02
6556,pending,2023-09-16,2023-09-16
6556,activated,2023-09-16,2023-09-25
6557,pending,2023-09-06,2023-09-06
6557,activated,2023-09-06 ,2023-09-14
6558,pending,,2023-10-09
6558,activated,2023-10-09,2023-10-17
6559,pending,2023-10-08,2023-10-08
6559,expired,2023-10-08,2023-10-22
6560,pending,2023-09-17,2023-09-17
6560,,2023-09-17,2023-09-22
6561,pending,2023-09-11,2023-09-11
6561,rejected,2023-09-11,2023-09-17
6562,pending,2023-09-04,2023-09-04
6562,activated,2023-09-04,2023-09-06
6563,pending,2023-09-11,2023-09-11
6563,activated,2023-09-11,2023-09-14
6564,pending,2023-09-29,2023-09-29
6564,activated,2023-09-29,2023-10-08
6565,pending,2023-09-02,2023-09-02
6565,activated,2023-09-02,2023-09-08
6565,deactivated,2023-09-02,2023-09-29
6566,pending,2023-09-05,2023-09-05
6566,activated,2023-09-05,2023-09-12
6567,pending,2023-10-15,2023-10-15
6567,activated, 2023-10-15,2023-10-17
6568,pending,2023-09-26,2023-09-26
6568,activated,2023-09-26,2023-10-05
6569,pending,2023-10-29,2023-10-29
6569,activated ,2023-10-29,2023-11-01
6570,pending,2023-09-16,2023-09-16
6570,activated, 2023-09-16,2023-09-22
6571,,2023-10-08,2023-10-08
6571,expired,2023-10-08,2023-10-22
6572,pending,2023-09-10,2023-09-10
6572,activated,2023-09-10,
6573,pending,2023-10-06,2023-10-06
6573,activated,2023-10-06,2023-10-12
6574,pending,,2023-09-15
6574,activated,,2023-09-20
6575,pending,2023-09-16,2023-09-16
6575,activated,2023-09-16,2023-09-22
6576,pending,2023-10-30,2023-10-30
6576,activated,,2023-11-09
6577,pending, 2023-09-01,2023-09-01
6577,activated,2023-09-01,
6578,,2023-10-14,2023-10-14
6578,,2023-10-14,
6579,pending,2023-09-19,2023-09-19
6579,Activated,2023-09-19,2023-09-20
6580,pending,2023-10-15,2023-10-15
6580,activated,2023-10-15,
6581,pending,,2023-10-07
6581,activated,2023-10-07,2023-10-11
6582,pending,2023-09-10,2023-09-10
6582,ACTIVATED,2023-09-10,
6583,pending,2023-09-15,2023-09-15
6583,activated,,
6584,pending,2023-10-27,2023-10-27
6584,ACTIVATED,2023-10-27,2023-11-06
6585,pending,2023-10-29,2023-10-29
6585,,2023-10-29,2023-10-30
6586,pending,2023-09-09, 2023-09-09
6586,activated,2023-09-09,2023-09-15
6586,deactivated,,2023-10-05
6587,,2023-10-09,2023-10-09
6587,, 2023-10-09,2023-10-18
6588,,2023-09-26,2023-09-26
6588,activated,2023-09-26,2023-10-05
6589,pending,2023-09-17,2023-09-17
6589,expired,2023-09-17,2023-10-01
6590,pending,2023-10-19 , 2023-10-19
6590,activated,2023-10-19,2023-10-21
6591,pending,2023-09-09,2023-09-09
6591,activated,2023-09-09,2023-09-13
6592,pending,,
6592,activated ,2023-10-12,2023-10-21
6593,pending,2023-09-04,2023-09-04
6593,activated,,2023-09-13
6594,pending,2023-09-10,2023-09-10
6594,,2023-09-10,
6594,deactivated,2023-09-10,2023-10-20
6595,, 2023-09-02,2023-09-02
6595,activated,2023-09-02,
6596,PENDING,2023-09-08,2023-09-08
6596,activated,2023-09-08 ,
6597,pending,2023-10-30,2023-10-30
6597,activated,2023-10-30,
6598,pending,,2023-10-16
6598,activated,2023-10-16,2023-10-17
6599,pending,2023-10-27,2023-10-27
6599, rejected,2023-10-27,2023-11-02
6600,pending,2023-10-22,2023-10-22
6600,activated,2023-10-22,2023-10-25
6601,pending,,2023-09-04
6601,activated,2023-09-04,2023-09-09
6602,pending,2023-10-21,2023-10-21
6602,activated,2023-10-21,
6603,pending,2023-09-20 ,2023-09-20
6603,REJECTED,2023-09-20,2023-09-22
6604,pending,2023-09-10,2023-09-10
6604,activated,2023-09-10,2023-09-12
6605,pending,2023-10-17,2023-10-17
6605,activated,2023-10-17,
6606,pending,2023-09-06,2023-09-06
6606,,2023-09-06,2023-09-08
6607,pending ,2023-09-22,2023-09-22
6607,activated,2023-09-22,2023-09-25
6608,pending,2023-10-14,2023-10-14
6608,activated,2023-10-14,2023-10-18
6608,,2023-10-14, 2023-11-04
6609,pending,2023-10-09,2023-10-09
6609,activated,2023-10-09,2023-10-12
6610,PENDING,2023-10-17,2023-10-17
6610,activated,,2023-10-22
6611,pending,2023-10-20,2023-10-20
6611,,,2023-11-03
6612,pending,,2023-10-10
6612,activated,2023-10-10,2023-10-20
6613,pending,2023-09-01,2023-09-01
6613,activated,2023-09-01,2023-09-05
6614,,2023-10-02,2023-10-02
6614,activated,2023-10-02,2023-10-11
6615,pending,2023-09-22,2023-09-22
6615,,2023-09-22,2023-09-28
6616,pending,2023-10-06 ,2023-10-06
6616,activated,2023-10-06,2023-10-16
6617,pending,2023-10-08,2023-10-08
6617,,2023-10-08,2023-10-13
6618,PENDING,2023-09-24,2023-09-24
6618,activated,2023-09-24,2023-10-03
6619,pending, 2023-10-22,2023-10-22
6619,activated,2023-10-22,
6620,,2023-09-11,2023-09-11
6620,activated,2023-09-11,2023-09-16
6621,pending,,2023-09-12
6621,activated,2023-09-12,2023-09-22
6622,pending,2023-10-08,2023-10-08
6622,activated,2023-10-08,2023-10-16
6623,,2023-10-28,2023-10-28
6623,activated,2023-10-28,2023-11-04
6624,pending,2023-09-10,2023-09-10
6624,activated,2023-09-10,
6625,pending,2023-10-10,2023-10-10
6625,activated,2023-10-10,
6626,pending,2023-10-16,2023-10-16
6626,activated,2023-10-16,2023-10-17
6627,pending,2023-09-21,2023-09-21
6627,activated ,2023-09-21,2023-09-30
6628,PENDING,2023-10-23,2023-10-23
6628,activated,2023-10-23,
6629,pending,2023-10-08,2023-10-08
6629,activated,2023-10-08,2023-10-09
6630,pending,2023-10-02,2023-10-02
6630,activated,2023-10-02,2023-10-08
6631,pending,2023-09-09,2023-09-09
6631,activated,2023-09-09,2023-09-18
6632,pending ,2023-09-30,2023-09-30
6632,,2023-09-30,2023-10-01
6633,pending,2023-09-28,2023-09-28
6633,activated,2023-09-28,2023-09-29
6634,pending,2023-10-29,2023-10-29
6634,rejected,2023-10-29,2023-10-30
6635,pending,2023-10-04,2023-10-04
6635,activated,2023-10-04,2023-10-05
6636,pending,2023-10-13,
6636,activated,2023-10-13,2023-10-15
6637,pending,2023-10-18,2023-10-18
6637,,2023-10-18,2023-10-23
6638,pending,2023-10-25,2023-10-25
6638,activated,2023-10-25,2023-11-04
6639,pending,2023-09-12,2023-09-12
6639,activated,2023-09-12,
6640,pending,2023-09-13,2023-09-13
6640,REJECTED,2023-09-13,2023-09-16
6641,pending,2023-10-18,2023-10-18
6641,activated,2023-10-18,
6642,pending,2023-09-16,2023-09-16
6642,ACTIVATED,2023-09-16 ,2023-09-17
6643,PENDING,2023-09-12,2023-09-12
6643,activated,2023-09-12,2023-09-15
6644,pending,2023-09-03, 2023-09-03
6644,rejected,2023-09-03,2023-09-06
6645,pending,2023-10-01,2023-10-01
6645,activated,2023-10-01,2023-10-10
6646,pending,2023-10-02,2023-10-02
6646,rejected,2023-10-02,2023-10-09
6647,pending,2023-09-12,2023-09-12
6647,activated,2023-09-12,2023-09-13
6648,pending,2023-10-27,2023-10-27
6648,ACTIVATED,2023-10-27,2023-10-29 
6649,pending,2023-09-08,2023-09-08
6649,ACTIVATED,2023-09-08,2023-09-16
6650,pending,2023-09-19,2023-09-19
6650,rejected,2023-09-19,2023-09-20
6651,pending,2023-09-11,2023-09-11
6651,activated,2023-09-11,2023-09-14
6652,pending,2023-09-22,2023-09-22
6652,activated,2023-09-22,2023-09-26
6653,pending,2023-10-25,2023-10-25
6653,activated,2023-10-25,2023-11-02
6654,pending,2023-10-25,2023-10-25
6654,ACTIVATED,2023-10-25,
6655,,2023-09-08,2023-09-08
6655,activated, 2023-09-08,2023-09-16
6656,pending,2023-09-19,2023-09-19
6656,activated,2023-09-19,2023-09-20
6657,pending,2023-09-02,2023-09-02
6657,,2023-09-02,2023-09-06
6658,pending,2023-10-09,2023-10-09
6658,rejected,2023-10-09,2023-10-18
6659,pending,2023-10-07,2023-10-07
6659,,2023-10-07,2023-10-15 
6660,pending,2023-10-15, 2023-10-15
6660,,2023-10-15,2023-10-24
6661,pending,2023-09-28,2023-09-28
6661,activated,2023-09-28,2023-10-03
6662,,2023-09-10,2023-09-10
6662,rejected,2023-09-10,2023-09-19
6663,pending,,2023-09-18
6663,activated,2023-09-18,2023-09-28
6664,pending,2023-10-27,2023-10-27
6664,,2023-10-27,2023-10-28
6665,pending,2023-09-20 ,2023-09-20
6665,activated,,2023-09-21
6666,pending,2023-10-15,2023-10-15
6666,activated,2023-10-15,2023-10-18
6667,pending,2023-10-12,2023-10-12
6667,activated,2023-10-12,2023-10-15
6668,pending,2023-10-19,2023-10-19
6668,activated,2023-10-19,2023-10-22
6669,pending,2023-10-02,2023-10-02
6669,ACTIVATED,,2023-10-04
6670,pending,2023-09-22,2023-09-22
6670,rejected,2023-09-22,2023-09-23
6671,pending,2023-10-20,2023-10-20
6671,activated,2023-10-20,2023-10-22
6672,pending,2023-09-19,2023-09-19
6672,rejected,2023-09-19 ,2023-09-29
6673,pending,,2023-10-24
6673,expired,2023-10-24,
6674,pending,2023-10-07,2023-10-07
6674,activated,2023-10-07,2023-10-08
6675,pending,2023-09-18,2023-09-18
